"";"player_id";"firstname";"lastname";"birthdate";"birth_country";"birth_state";"birth_city";"pos";"team";"number";"status";"depth_chart";"height";"weight";"highschool";"college";"experience";"practice";"injurystatus";"injurybodypart";"injurystart";"espn_id";"fantasy_data_id";"gsis_id";"pandascore_id";"rotowire_id";"rotoworld_id";"sportsradar_id";"stats_id";"yahoo_id";"act_year";"inleaguesince"
"4657";"NYJ";"New York";"Jets";NA;NA;NA;NA;"DEF";"NYJ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020;NA
"4658";"5940";"Landis";"Durham";"1997-08-31";NA;NA;NA;"OLB";NA;"96";"Inactive";NA;"6'2""";"255";NA;"Texas A&M";"1";NA;NA;NA;NA;"3917329";"21075";" 00-0035608";NA;"13772";NA;"a3c8276d-e6f7-4fa0-bffd-a087f225ef54";NA;"32131";2020;2019
"4659";"1678";"Uzoma";"Nwachukwu";"1990-12-15";NA;NA;NA;"WR";NA;"16";"Inactive";"2";"6'0""";"195";NA;"Texas A&M";"6";NA;NA;NA;NA;"16502";"15491";NA;NA;"8854";NA;"e69b48f2-eb68-4309-aebc-7c82c4098654";"511402";"27319";2020;2014
"4660";"6735";"Terrell";"Sinkfield";"1990-12-10";NA;NA;NA;"WR";NA;"24";"Inactive";"3";"6'0""";"198";NA;"Northern Iowa";"7";NA;"NA";NA;NA;"16414";"15398";"00-0029981";NA;"10853";NA;"db2af70c-d9ae-431c-875a-46a5fef39021";"516170";"27254";2020;2013
"4661";"2696";"Kurtis";"Drummond";"1992-01-29";NA;NA;NA;"SS";NA;"23";"Inactive";"3";"6'0""";"208";NA;"Michigan State";"5";NA;NA;NA;NA;"2515405";"17164";"00-0031919";NA;"10391";NA;"70f64838-b12f-4201-859f-382bfedbf73d";"557365";"28889";2020;2015
"4662";"3465";"Ben";"Braunecker";"1994-02-07";NA;NA;NA;"TE";NA;NA;"Inactive";"16";"6'3""";"247";NA;"Harvard";"4";NA;NA;NA;NA;"2969241";"18229";"00-0032661";NA;"10917";NA;"d76c8e95-7c6e-4def-9fd9-d813df18b3b8";"679453";"29913";2020;2016
"4663";"1779";"Mitchell";"White";"1990-03-30";NA;NA;NA;"CB";NA;"41";"Inactive";NA;"5'11""";"185";NA;"Michigan State";"6";NA;NA;NA;NA;"16541";"15868";NA;NA;"8989";NA;"ac4c6eb8-b047-43c0-86a1-59da1b8d6ba4";NA;"27408";2020;2014
"4664";"894";"Corey";"Liuget";"1990-03-18";NA;NA;NA;"DT";NA;NA;"Inactive";NA;"6'2""";"300";NA;"Illinois";"9";NA;NA;NA;NA;"13989";"13091";"00-0027956";NA;"7463";"6564";"ac540ab1-95e1-48a2-ac93-6c0037c5a026";"464253";"24805";2020;2011
"4665";"6459";"Sean";"Modster";"1995-11-13";NA;NA;NA;"WR";NA;NA;"Inactive";NA;"5'11""";"183";NA;"Boise State";"1";NA;NA;NA;NA;"3127588";"21480";" 00-0035114";NA;"14118";NA;"bf3ad199-bdc5-4ec9-9446-ebd50ef69dc9";"837596";"32301";2020;2019
"4666";"2305";"Charley";"Hughlett";"1990-05-16";NA;NA;NA;"LS";"CLE";"47";"Active";NA;"6'4""";"248";NA;"Central Florida";"8";NA;NA;NA;NA;"15379";"16760";"00-0029008";NA;"10024";"7802";"43a74ae6-ddb7-405e-8ccd-69d14da6c374";NA;"26068";2020;2012
"4667";"5459";"Mason";"McKenrick";NA;NA;NA;NA;"LB";"BAL";"50";"Active";NA;"6'2""";"208";NA;"None";"0";NA;NA;NA;NA;"4334407";"20246";NA;NA;"13127";NA;"44e91d62-1877-4143-b4f3-3ede3c435490";NA;"31246";2020;2020
"4668";"6267";"Dravon";"Askew-Henry";"1995-10-24";NA;NA;NA;"SS";NA;NA;"Inactive";"3";"6'0""";"202";NA;"West Virginia";"1";NA;NA;NA;NA;"3916064";"21202";" 00-0035224";NA;"14195";NA;"e50ea337-3b0b-4bcd-8995-6e06689aa8cd";NA;"32165";2020;2019
"4669";"2694";"Carlos";"Thompson";"1992-02-16";NA;NA;NA;"OLB";NA;"53";"Inactive";NA;"6'5""";"243";NA;"Ole Miss";"5";NA;NA;NA;NA;"2516283";"17162";"00-0031929";NA;"10676";NA;"3a17fa1d-19a0-4e5a-922c-7a9b648d2ed6";NA;"28900";2020;2015
"4670";"84";"Branden";"Albert";"1984-11-04";NA;NA;NA;"OT";NA;"76";"Inactive";"1";"6'6""";"316";NA;"Virginia";"11";NA;NA;NA;NA;"11249";"2284";NA;NA;"5714";"4805";"868a2028-46f6-4263-91ca-e7907cbdf5e7";NA;"8792";2020;2009
"4671";"2326";"Cedric";"Ogbuehi";"1992-04-25";NA;NA;NA;"OT";"SEA";"74";"Active";"1";"6'5""";"308";NA;"Texas A&M";"5";NA;"Questionable";NA;NA;"2511825";"16782";"00-0032233";NA;"10262";"10414";"b2805ba0-6faa-404d-b0b5-7c8ccce85f3a";NA;"28409";2020;2015
"4672";"5180";"Danny";"Ezechukwu";"1994-12-07";NA;NA;NA;"OLB";NA;"63";"Inactive";NA;"6'2""";"239";NA;"None";"2";NA;"NA";NA;NA;"3052451";"20177";"00-0034460";NA;NA;NA;"16b9334d-bebc-4f2e-94af-0450cb5dd0fe";NA;"31570";2020;2018
"4673";"3604";"Elie";"Bouka";"1992-08-15";NA;NA;NA;"CB";NA;"39";"Inactive";NA;"6'1""";"205";NA;"Calgary-Canada";"4";NA;NA;NA;NA;"4010743";"18391";"00-0032485";NA;"11285";NA;"6a85f300-518d-4c97-860d-c69713649c58";NA;"29564";2020;2016
"4674";"1668";"Carson";"Tinker";"1989-11-15";NA;NA;NA;"LS";"NYG";NA;"Practice Squad";NA;"6'0""";"233";NA;"Alabama";"7";NA;NA;NA;NA;"16359";"15454";"00-0029959";NA;"8904";NA;"12f55b0f-17a3-495c-9654-fe53f4c20716";NA;"26979";2020;2013
"4675";"7339";"J.J.";"Koski";"1996-12-27";NA;NA;NA;"WR";"LAR";"15";"Practice Squad";"3";"6'1""";"195";NA;"Cal Poly-San Luis Obispo";"0";NA;NA;NA;NA;"3910287";"22327";NA;NA;"14926";NA;"ccf4746d-903a-4d51-8874-30953a304a84";NA;"33254";2020;2020
"4676";"7392";"Javelin";"Guidry";"1998-08-06";NA;NA;NA;"CB";"NYJ";"40";"Practice Squad";NA;"5'9""";"191";NA;"Utah";"0";NA;NA;NA;NA;"4243250";"22081";NA;NA;"14454";NA;"dfdf250e-0457-4008-be27-a0be2a3ae5bd";NA;"33333";2020;2020
"4677";"6291";"Donovan";"Wilson";"1995-02-21";NA;NA;NA;"SS";"DAL";"37";"Active";"2";"6'0""";"204";NA;"Texas A&M";"1";NA;NA;NA;NA;"3122135";"21123";" 00-0035301";NA;"13890";NA;"2e9ef3ac-eca5-4eb9-a41d-f404dfaae460";NA;"32045";2020;2019
"4678";"4150";"Wayne";"Gallman";"1994-10-01";NA;NA;NA;"RB";"NYG";"22";"Active";"3";"6'0""";"210";NA;"Clemson";"3";NA;NA;NA;NA;"3045127";"18996";"00-0033950";NA;"11761";"12309";"567fe739-5425-4d78-896c-f1486813910d";"733744";"30253";2020;2017
"4679";"1794";"David";"Fluellen";"1992-01-28";NA;NA;NA;"RB";NA;NA;"Inactive";"2";"5'11""";"224";NA;"Toledo";"6";NA;NA;NA;NA;"16994";"15966";"00-0030711";NA;"9534";NA;"481da4a3-fb29-4480-9db4-9cffdf33f510";"559264";"27790";2020;2014
"4680";"4168";"Grover";"Stewart";"1993-10-20";NA;NA;NA;"NT";"IND";"90";"Active";"1";"6'4""";"315";NA;"Albany State (GA)";"3";NA;NA;NA;NA;"4058825";"19014";"00-0033952";NA;"12202";NA;"fae57441-a198-4674-8a37-401b64d17961";NA;"30257";2020;2017
"4681";"7037";"Michael";"Pinckney";NA;NA;NA;NA;"LB";NA;NA;"Inactive";NA;"6'0""";"225";NA;"Miami";"0";NA;"NA";NA;NA;NA;"21977";NA;NA;NA;NA;"";NA;NA;2020;2020
"4682";"6775";"Romeo";"Crennel";NA;NA;NA;NA;NA;NA;"0";"Inactive";NA;"";"";NA;NA;"0";NA;NA;NA;NA;NA;"21859";NA;NA;NA;"9299";"";NA;NA;2020;2020
"4683";"147";"DeSean";"Jackson";"1986-12-01";NA;NA;NA;"WR";"PHI";"10";"Active";"1";"5'10""";"175";NA;"California";"12";NA;NA;NA;NA;"11283";"3943";"00-0026189";NA;"5581";"4659";"3e618eb6-41f2-4f20-ad70-2460f9366f43";"300173";"8826";2020;2008
"4684";"1781";"Kourtnei";"Brown";"1988-04-17";NA;NA;NA;"DE";NA;"56";"Inactive";NA;"6'6""";"255";NA;"Clemson";"7";NA;NA;NA;NA;"15177";"15881";NA;NA;"9509";NA;"0b8f0bc0-f38f-4a4e-9259-32a7b6b66edb";NA;"26251";2020;2013
"4685";"2707";"John";"Timu";"1992-08-27";NA;NA;NA;"ILB";NA;"53";"Inactive";"2";"6'0""";"230";NA;"Washington";"5";NA;NA;NA;NA;"2578388";"17175";"00-0031915";NA;"10379";NA;"ce29ca20-450a-467e-b683-8bd6fffad38c";"593349";"28695";2020;2015
"4686";"6317";"Jake";"Dolegala";"1996-10-07";NA;NA;NA;"QB";NA;NA;"Inactive";"4";"6'7""";"242";NA;"Central Connecticut State";"1";NA;NA;NA;NA;"3921586";"21220";" 00-0035394";NA;"13925";NA;"751d6fe8-85d9-4caa-bcca-493155dbff6b";"887061";"32464";2020;2019
"4687";"6772";"Anthony";"Weaver";NA;NA;NA;NA;NA;NA;"0";"Inactive";NA;"";"";NA;NA;"0";NA;NA;NA;NA;NA;"21834";NA;NA;NA;"2223";"";NA;NA;2020;2020
"4688";"2036";"Khalil";"Mack";"1991-02-22";NA;NA;NA;"OLB";"CHI";"52";"Active";"1";"6'3""";"269";NA;"Buffalo";"6";NA;NA;NA;NA;"16710";"16323";"00-0031040";NA;"9251";"9373";"33c74bf8-7621-48be-a769-e219703988d9";NA;"27533";2020;2014
"4689";"5034";"Martinas";"Rankin";"1994-10-20";NA;NA;NA;"OT";"KC";"74";"Physically Unable to Perform";NA;"6'5""";"311";NA;"Mississippi State";"2";NA;"PUP";"Knee";"2020-07-31";"3894924";"19877";"00-0034824";NA;"12885";"13175";"aa5741d8-cafa-4bac-bf36-85f92a7e995c";NA;"31050";2020;2018
"4690";"132";"Kedric";"Golston";"1983-05-30";NA;NA;NA;"NT";NA;"64";"Inactive";NA;"6'4""";"300";NA;"Georgia";"11";NA;NA;NA;NA;"9782";"3712";NA;NA;"5105";NA;"8d079fe0-46d4-41d8-878b-98141320bcfc";NA;"7945";2020;2009
"4691";"1828";"Chris";"McCain";"1991-11-21";NA;NA;NA;"DE";NA;"76";"Inactive";NA;"6'5""";"225";NA;"California";"6";NA;NA;NA;NA;"17430";"16023";"00-0031208";NA;"9962";"10170";"ec0183f6-bd9b-4a21-b8f5-ea4d8f3741b2";"595525";"28242";2020;2014
"4692";"5840";"Josh";"Allen";"1997-07-13";NA;NA;NA;"DE";"JAX";"41";"Active";"1";"6'5""";"262";NA;"Kentucky";"1";NA;NA;NA;NA;"3915239";"20737";" 00-0035642";NA;"13642";NA;"dd7be5f3-c615-4621-92e1-2434519cb1f9";NA;"31839";2020;2019
"4693";"6917";"Antoine";"Brooks Jr.";"1997-10-28";NA;NA;NA;"S";"PIT";"25";"Practice Squad";NA;"5'11""";"210";NA;"Maryland";"0";NA;NA;NA;NA;"4036213";"21924";NA;NA;"14595";NA;"60871327-0349-4246-8996-4a594addd8cf";NA;"32868";2020;2020
"4694";"555";"Don";"Carey";"1987-02-14";NA;NA;NA;"CB";NA;"22";"Inactive";NA;"5'11""";"192";NA;"Norfolk State";"11";NA;NA;NA;NA;"12644";"11154";" 00-0027124";NA;"6903";NA;"c0cb57ed-b7dc-470a-8769-c161dad25de6";"298080";"9441";2020;2009
"4695";"3595";"Alan";"Cross";"1993-07-02";NA;NA;NA;"FB";NA;"45";"Inactive";NA;"6'1""";"235";NA;"Memphis";"4";NA;NA;NA;NA;"2586700";"18376";"00-0032745";NA;"11406";NA;"cc1df018-baa8-4344-b13c-cd5ef1a52d26";"614284";"29571";2020;2016
"4696";"3186";"Kenny";"Clark";"1995-10-04";NA;NA;NA;"NT";"GB";"97";"Active";"1";"6'3""";"314";NA;"UCLA";"4";NA;NA;NA;NA;"3122752";"17947";"00-0033120";NA;"10973";"11286";"d848e4e6-ff3e-421c-9bd3-c2f62a16efd4";NA;"29261";2020;2016
"4697";"1513";"Ziggy";"Ansah";"1989-05-29";NA;NA;NA;"DE";NA;NA;"Inactive";NA;"6'5""";"275";NA;"Brigham Young";"7";NA;NA;NA;NA;"15785";"15122";"00-0030059";NA;"8657";"8385";"436e0e45-f07a-4674-b21f-4fd8e1f24583";"558874";"26628";2020;2013
"4698";"4691";"Dante";"Blackmon";"1993-09-28";NA;NA;NA;"CB";NA;"37";"Inactive";NA;"5'11""";"180";NA;"Kennesaw State";"2";NA;NA;NA;NA;"2973649";"19593";NA;NA;NA;NA;"184050a9-3c2b-447d-a9bb-93c6dd0e9f05";NA;NA;2020;2018
"4699";"4181";"Tedric";"Thompson";"1995-01-20";NA;NA;NA;"FS";"KC";"24";"Active";"2";"6'0""";"204";NA;"Colorado";"3";NA;NA;NA;NA;"3052125";"19027";"00-0033554";NA;"12004";NA;"5af719d9-4a47-4a93-a522-a5060fd0df79";NA;"30224";2020;2017
"4700";"7380";"Tyler";"Haycraft";"1997-01-23";NA;NA;NA;"OT";"NYG";"61";"Practice Squad";NA;"6'3""";"293";NA;"Louisville";"0";NA;NA;NA;NA;"3916410";"22366";NA;NA;"15005";NA;"1a73d921-33c3-4e5f-904f-419ad5ac6206";NA;"33047";2020;2020
"4701";"4798";"C.J.";"Germany";NA;NA;NA;NA;"WR";NA;"2";"Inactive";NA;"5'11""";"180";NA;"None";"2";NA;NA;NA;NA;"3939055";"19712";NA;NA;NA;NA;"e37f8e65-2b06-40bf-8618-038609efd57d";"893438";"30923";2020;2018
"4702";"1343";"Jordan";"Poyer";"1991-04-25";NA;NA;NA;"SS";"BUF";"21";"Active";"1";"6'0""";"191";NA;"Oregon State";"7";NA;NA;NA;NA;"15979";"14860";"00-0030114";NA;"8639";"8448";"95fab6fa-3ee1-47d0-93ad-c7ff41744be7";NA;"26841";2020;2013
"4703";"2226";"Christian";"Bryant";"1992-03-21";NA;NA;NA;"S";NA;"36";"Inactive";"3";"5'10""";"192";NA;"Ohio State";"5";NA;NA;NA;NA;"16908";"16615";NA;NA;"10106";NA;"a8a1e75b-2b00-44d8-8ee8-6de81d8c8c89";"553676";"27769";2020;2015
"4704";"152";"Anthony";"Spencer";"1984-01-23";NA;NA;NA;"OLB";NA;"99";"Inactive";NA;"6'3""";"250";NA;"Purdue";"9";NA;NA;NA;NA;"10470";"4080";NA;NA;NA;NA;"65859588-5da0-4df0-a339-6adf83287078";NA;NA;2020;2011
"4705";"7437";"Kyle";"Williams";"1998-10-15";NA;NA;NA;"WR";NA;NA;"Inactive";NA;"5'10""";"192";NA;"Arizona State";"0";NA;NA;NA;NA;"4252364";"22416";NA;NA;"15153";NA;"80393249-267a-496f-8ab1-0882c169b02a";NA;"33350";2020;2020
"4706";"CIN";"Cincinnati";"Bengals";NA;NA;NA;NA;"DEF";"CIN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020;NA
"4707";"3994";"Bill";"Musgrave";NA;NA;NA;NA;NA;NA;"0";"Inactive";NA;"";"";NA;NA;"0";NA;NA;NA;NA;NA;"18831";NA;NA;NA;"9346";"";NA;NA;2020;2020
"4708";"776";"Quintin";"Demps";"1985-06-29";NA;NA;NA;"SS";NA;"21";"Inactive";NA;"6'0""";"206";NA;"Texas-El Paso";"11";NA;NA;NA;NA;"11351";"12606";NA;NA;"5765";"4880";"f701832d-046b-4aa7-bfbb-259a2313dec6";"227381";"8894";2020;2009
"4709";"2335";"Damarious";"Randall";"1992-08-29";NA;NA;NA;"FS";NA;NA;"Inactive";"1";"5'11""";"196";NA;"Arizona State";"5";NA;NA;NA;NA;"3043258";"16791";"00-0032251";NA;"10387";"10452";"b9e6500f-2bb4-47b1-a3ea-1e3f925a3743";"732792";"28418";2020;2015
"4710";"839";"Cortez";"Allen";"1988-10-29";NA;NA;NA;"CB";NA;"28";"Inactive";"1";"6'1""";"197";NA;"Citadel";"5";NA;NA;NA;NA;"14109";"12886";NA;NA;"7774";NA;"a243641a-839a-45f3-ac76-030053a7ddf4";NA;"24915";2020;2015
"4711";"5110";"Russell";"Gage";"1996-01-22";NA;NA;NA;"WR";"ATL";"83";"Active";"1";"6'0""";"184";NA;"LSU";"2";NA;"Questionable";NA;NA;"3115378";"20006";"00-0034411";NA;"12992";NA;"4501e6f4-4683-4357-b241-8b4a0b6aae81";"822014";"31164";2020;2018
"4712";"5763";"Bentley";"Spain";"1996-05-02";NA;NA;NA;"OT";NA;"68";"Inactive";"3";"6'6""";"300";NA;"North Carolina";"2";NA;NA;NA;NA;"3116702";"20668";"00-0034820";NA;"13364";NA;"c3e877c0-282c-4955-a1cb-7e12403698e0";NA;"31757";2020;2018
"4713";"2140";"Jeff";"Janis";"1991-06-09";NA;NA;NA;"WR";NA;"13";"Inactive";NA;"6'3""";"219";NA;"Saginaw Valley";"6";NA;NA;NA;NA;"16960";"16480";"00-0031001";NA;"9466";"9719";"7b1c1855-fc6d-42aa-ac3e-588e82333146";"794243";"27764";2020;2014
"4714";"4763";"Jerry";"Richardson";NA;NA;NA;NA;NA;NA;"0";"Inactive";NA;"";"";NA;NA;"0";NA;NA;NA;NA;NA;"19682";NA;NA;NA;"9446";"";NA;NA;2020;2020
"4715";"2116";"Brock";"Vereen";"1992-08-17";NA;NA;NA;"FS";NA;"43";"Inactive";NA;"6'0""";"199";NA;"Minnesota";"2";NA;NA;NA;NA;"16906";"16446";NA;NA;"9315";NA;"6a7f7370-a4df-4f2e-94fd-36913bc5a237";NA;"27659";2020;2018
"4716";"6846";"Hunter";"Bryant";"1998-08-20";NA;NA;NA;"TE";"DET";"86";"Active";"3";"6'2""";"248";NA;"Washington";"0";NA;"Questionable";NA;NA;"4243318";"21683";NA;NA;"14364";NA;"826c6c22-2a3a-48bb-befb-8e552fb391ea";NA;"33186";2020;2020
"4717";"6249";"Josh";"Corcoran";"1997-04-05";NA;NA;NA;"OLB";NA;"59";"Inactive";NA;"6'3""";"256";NA;"Northern Illinois";"1";NA;NA;NA;NA;"3921958";"21182";" 00-0035426";NA;"14262";NA;"43fbd37f-a5c0-483c-9522-0f20c6483d80";NA;"32540";2020;2019
"4718";"5232";"Tevin";"Lawson";NA;NA;NA;NA;"DL";"LAC";"78";"Active";NA;"6'3""";"285";NA;"None";"0";NA;NA;NA;NA;"3040004";"20153";NA;NA;"13053";NA;"76f3c2ab-9e4b-4aae-82f4-c6b1f73e808f";NA;NA;2020;2020
"4719";"281";"Wallace";"Gilberry";"1984-12-05";NA;NA;NA;"DE";NA;"95";"Inactive";"3";"6'2""";"268";NA;"Alabama";"11";NA;NA;NA;NA;"11809";"7121";NA;NA;"5728";NA;"9e71b73a-c580-4d81-9b54-dcb7ec22a01f";NA;"9123";2020;2009
"4720";"3198";"Derrick";"Henry";"1994-01-04";NA;NA;NA;"RB";"TEN";"22";"Active";"1";"6'3""";"247";NA;"Alabama";"4";NA;NA;NA;NA;"3043078";"17959";"00-0032764";NA;"10819";"11238";"87c481c7-7414-43cc-82df-19ca0c2ae22e";"732145";"29279";2020;2016
"4721";"3320";"Halapoulivaati";"Vaitai";"1993-06-16";NA;NA;NA;"OT";"DET";"72";"Active";"1";"6'6""";"320";NA;"TCU";"4";NA;NA;NA;NA;"2971557";"18081";"00-0032785";NA;"10951";"11457";"8af5d867-302a-49ae-9acb-fede2cebe979";NA;"29398";2020;2016
"4722";"97";"Paul";"Soliai";"1983-12-30";NA;NA;NA;"DT";NA;"90";"Inactive";"2";"6'4""";"345";NA;"Utah";"11";NA;NA;"Coach's Decision";NA;"10552";"2623";NA;NA;"6348";NA;"f14dba2e-7714-4344-8800-feb6f78cf64e";NA;"8362";2020;2009
"4723";"787";"Jason";"Kelce";"1987-11-05";NA;NA;NA;"C";"PHI";"62";"Active";"1";"6'3""";"295";NA;"Cincinnati";"9";NA;NA;NA;NA;"14124";"12707";"00-0028129";NA;"7585";"6695";"1d02b5a6-fe2e-4131-a9ab-6ed3558f4026";NA;"24978";2020;2011
"4724";"2486";"Tyrus";"Thompson";"1991-11-17";NA;NA;NA;"OT";NA;"67";"Inactive";NA;"6'4""";"324";NA;"Oklahoma";"4";NA;NA;NA;NA;"2514241";"16945";NA;NA;"10282";NA;"71297208-1697-45fd-95a0-dac62beca426";NA;"28573";2020;2016
"4725";"4390";"Matt";"Haack";"1994-07-25";NA;NA;NA;"P";"MIA";"2";"Active";NA;"6'0""";"205";NA;"Arizona State";"3";NA;NA;NA;NA;"3043237";"19249";"00-0033400";NA;"12402";NA;"9164fac3-2540-4f64-ba29-96fb0ce1c7eb";NA;"30641";2020;2017
"4726";"1645";"Sam";"Brenner";"1990-04-27";NA;NA;NA;"C";NA;"65";"Inactive";"3";"6'2""";"301";NA;"Utah";"4";NA;NA;NA;NA;"16375";"15384";NA;NA;"9205";NA;"4878ca76-b5f6-4d81-96c2-314556007b18";NA;"27240";2020;2016
"4727";"3021";"Devin";"Gardner";NA;NA;NA;NA;"WR";NA;"0";"Inactive";NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;"17625";NA;NA;NA;NA;"f6ae96ba-7fcc-4d6a-9573-4f7001758968";"543238";NA;2020;NA
"4728";"3892";"Jarvis";"Turner";"1993-11-02";NA;NA;NA;"WR";NA;"15";"Inactive";NA;"6'1""";"194";NA;"Alcorn State";"0";NA;NA;NA;NA;"2988610";"18714";NA;NA;"11392";NA;"";"702773";"30022";2020;2020
"4729";"2263";"Kaleb";"Ramsey";"1989-06-20";NA;NA;NA;"NT";NA;"68";"Inactive";"3";"6'3""";"293";NA;"Boston College";"2";NA;NA;NA;NA;"16807";"16674";NA;NA;"9608";NA;"a37b6691-2c0b-4585-9fff-6f732888b0d4";NA;"27771";2020;2018
"4730";"375";"Glover";"Quin";"1986-01-15";NA;NA;NA;"FS";NA;"27";"Inactive";NA;"6'0""";"207";NA;"New Mexico";"11";NA;NA;NA;NA;"12716";"8593";"00-0027081";NA;"6217";"5345";"adc1b9ae-0b59-4399-bfba-959f694dde3d";NA;"9376";2020;2009
"4731";"3975";"Jim";"Harbaugh";NA;NA;NA;NA;NA;NA;"0";"Inactive";NA;"";"";NA;NA;"0";NA;NA;NA;NA;NA;"18810";NA;NA;NA;"8361";"";NA;NA;2020;2020
"4732";"2400";"Matt";"Jones";"1996-01-10";NA;NA;NA;"RB";NA;"38";"Inactive";NA;"6'2""";"231";NA;"Florida";"5";NA;NA;NA;NA;"2980105";"16856";"00-0031939";NA;"10189";"10493";"2641d36d-7c61-445f-980f-313671f2e8ce";"694617";"28483";2020;2015
"4733";"685";"Sammie";"Hill";"1986-11-08";NA;NA;NA;"NT";NA;"94";"Inactive";NA;"6'4""";"329";NA;"Stillman - AL";"11";NA;NA;NA;NA;"12667";"11991";NA;NA;"6223";"5348";"215f20b7-32f2-43f5-a204-16736397e9b1";NA;"9379";2020;2009
"4734";"4360";"Fred";"Ross";"1995-05-19";NA;NA;NA;"WR";NA;"2";"Inactive";NA;"6'1""";"213";NA;"Mississippi State";"3";NA;NA;NA;NA;"3044857";"19217";"00-0033412";NA;"11874";NA;"eac915ff-0d29-42da-b409-aed61ccf5fcc";"741880";"30382";2020;2017
"4735";"4477";"Paul";"Magloire Jr.";"1992-12-16";NA;NA;NA;"ILB";NA;"0";"Inactive";NA;"6'0""";"225";NA;"Arizona";"2";NA;NA;NA;NA;NA;"19345";NA;NA;NA;NA;"8d539e8b-8de4-4fae-9985-d3841f467eda";NA;"30478";2020;2018
"4736";"2342";"Devin";"Smith";"1992-03-03";NA;NA;NA;"WR";NA;NA;"Inactive";"4";"6'1""";"199";NA;"Ohio State";"5";NA;NA;NA;NA;"2576395";"16798";" 00-0031934";NA;"10209";"10423";"ca2d277b-835d-4f4b-bf3a-3993001d71d8";"606485";"28425";2020;2015
"4737";"3689";"Alex";"Cooper";"1991-12-18";NA;NA;NA;"C";NA;"64";"Inactive";"3";"6'4""";"300";NA;"Houston";"0";NA;NA;NA;NA;NA;"18489";NA;NA;"11351";NA;"";NA;"29701";2020;2020
"4738";"3502";"Romeo";"Okwara";"1995-06-17";NA;NA;NA;"DE";"DET";"95";"Active";"1";"6'4""";"263";NA;"Notre Dame";"4";NA;NA;NA;NA;"2980147";"18268";"00-0032655";NA;"11156";"11547";"b53384f0-6eb8-4d50-80f5-a2f955183317";"697477";"29867";2020;2016
"4739";"6395";"Trinity";"Benson";"1997-01-16";NA;NA;NA;"WR";"DEN";"12";"Practice Squad";"3";"6'0""";"180";NA;"East Central (OK)";"1";NA;NA;NA;NA;"4422214";"21368";" 00-0034930";NA;"13919";NA;"40a9d668-269b-48ec-be2f-128d89aeb20f";"1165782";"32189";2020;2019
"4740";"6724";"Calvin";"Moore";NA;NA;NA;NA;"DB";NA;"0";"Inactive";NA;"";"";NA;NA;"0";NA;"NA";NA;NA;NA;"21647";NA;NA;NA;NA;"ab47d1ab-af14-4054-ace2-0cd2fc1def85";NA;NA;2020;2020
"4741";"1812";"Bryan";"Johnson";"1988-08-13";NA;NA;NA;"DE";NA;"67";"Inactive";NA;"6'4""";"250";NA;"West Texas A&M";"1";NA;NA;NA;NA;"17338";"15996";NA;NA;NA;NA;"21c731e6-2880-4510-89e8-65c7720dc181";NA;NA;2020;2019
"4742";"5484";"Filipo";"Mokofisi";"1995-03-26";NA;NA;NA;"DT";"GB";"74";"Active";NA;"6'2""";"285";NA;"None";"1";NA;NA;NA;NA;"3052509";"20289";NA;NA;"13117";NA;"b54f36b7-3181-4478-ac4d-73931a83c354";NA;"31439";2020;2019
"4743";"3288";"Evan";"Boehm";"1993-08-19";NA;NA;NA;"C";"BUF";"64";"Practice Squad";NA;"6'3""";"321";NA;"Missouri";"4";NA;NA;NA;NA;"2971418";"18049";"00-0032777";NA;"10911";NA;"5dd5a4bf-08f1-46e1-bf31-eab422cef869";NA;"29362";2020;2016
"4744";"2709";"Eric";"Patterson";"1993-02-05";NA;NA;NA;"CB";NA;"39";"Inactive";NA;"5'10""";"191";NA;"Ball State";"2";NA;NA;NA;NA;"2577861";"17177";NA;NA;"10695";NA;"4f2b3fea-1422-453b-8460-76947ddcb0ae";NA;"28988";2020;2018
"4745";"518";"Devin";"McCourty";"1987-08-13";NA;NA;NA;"SS";"NE";"32";"Active";"1";"5'10""";"195";NA;"Rutgers";"10";NA;NA;NA;NA;"13236";"10978";"00-0027647";NA;"6621";"5824";"88d2dbf4-3b9f-43ea-bac6-a8722cb24f43";NA;"24002";2020;2010
"4746";"2375";"Jaelen";"Strong";"1992-10-23";NA;NA;NA;"WR";NA;"10";"Inactive";NA;"6'2""";"217";NA;"Arizona State";"5";NA;NA;NA;NA;"3043263";"16831";" 00-0031560";NA;"10023";"10287";"704b9da0-2a07-4f64-be2e-dc9897d24e63";"732795";"28458";2020;2015
"4747";"1681";"George";"Winn";"1990-11-10";NA;NA;NA;"RB";NA;"37";"Inactive";NA;"5'10""";"218";NA;"Cincinnati";"6";NA;NA;NA;NA;"16488";"15497";NA;NA;"8771";NA;"889c3d91-224c-4eb4-9c05-8e6c405202b8";"448253";"27312";2020;2014
